mark,model,description,fuel,km,year,gearbox,isofix,led,cruise_control,bluetooth,auto_clim,rear_cam,rear_rad,price
PEUGEOT,108,VTi 72 Like S&S 5p,Essence /,15 081 km,2019 /,Manuelle,1,0,0,0,0,0,0,31 980 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,30 305 km,2022 /,Manuelle,0,0,1,1,1,0,1,31 980 €
MERCEDES,Classe A,180 136ch AMG Line 7G-DCT,Essence /,45 000 km,2021 /,Automatique,0,1,1,1,1,1,1,31 980 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Allure,Essence /,57 032 km,2020 /,Manuelle,1,1,1,1,1,0,1,17 490 €
RENAULT,Clio,1.5 Blue dCi 100ch Evolution,Diesel /,40 016 km,2023 /,Manuelle,1,1,1,1,0,0,1,17 490 €
PEUGEOT,208,e-208 136ch Allure Business,Electrique /,67 043 km,2020 /,Automatique,0,0,1,1,1,1,1,17 490 €
PEUGEOT,308 Sw,1.2 PureTech 130ch S&S GT EAT8,Essence /,100 km,2024 /,Automatique,1,1,1,0,1,1,1,17 490 €
FIAT,Tipo,1.6 110ch Lounge ATX 5p,Essence /,67 211 km,2017 /,Automatique,1,0,1,1,1,1,1,17 490 €
TOYOTA,Auris Touring Sports,HSD 136h TechnoLine RC18,Hybride /,132 862 km,2018 /,Automatique,1,0,1,1,1,1,0,17 490 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,5 271 km,2023 /,Manuelle,1,1,1,1,0,0,1,17 490 €
PEUGEOT,2008,1.2 PureTech 82ch Style BVM5,Essence /,56 658 km,2018 /,Manuelle,1,1,1,0,0,0,0,17 490 €
RENAULT,Clio,1.6 E-Tech hybride 140ch Business -21N,Hybride /,28 387 km,2022 /,Automatique,1,1,1,1,0,0,1,17 490 €
PEUGEOT,3008,Hybrid 136ch Allure Pack e-DCS6,Essence M /,5 000 km,2024 /,Automatique,0,1,1,1,1,1,1,17 490 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,13 633 km,2023 /,Manuelle,0,1,1,1,1,1,1,17 490 €
FIAT,500x,1.0 FireFly Turbo T3 120ch Cross,Essence /,56 201 km,2020 /,Manuelle,0,0,1,1,1,1,1,17 490 €
RENAULT,Zoe,E-Tech Business charge normale R110 Achat Intégral - 21,Electrique /,13 018 km,2021 /,Automatique,1,1,1,1,1,0,0,17 490 €
DACIA,Jogger,1.0 ECO-G 100ch Expression 7 places,Gpl /,28 245 km,2022 /,Manuelle,1,1,1,1,0,0,1,17 490 €
CITROEN,C5 Aircross,Hybrid rechargeable 225ch C-Series ë-EAT8,Hybride R /,18 439 km,2023 /,Automatique,0,1,1,1,1,1,1,17 490 €
MERCEDES,Cla,250 e 160+102ch Progressive Line 8G-DCT,Hybride R /,35 140 km,2021 /,Automatique,0,1,1,1,1,1,1,17 490 €
RENAULT,Clio,1.0 TCe 90ch Intens X-Tronic -21N,Essence /,57 106 km,2022 /,Automatique,1,1,1,1,1,0,1,17 490 €
SUZUKI,Vitara,1.4 Boosterjet 140ch Style Allgrip Auto,Essence /,41 517 km,2019 /,Automatique,0,0,1,1,1,1,1,17 490 €
RENAULT,Megane,1.3 TCe 140ch Techno EDC,Essence /,22 044 km,2022 /,Automatique,0,1,1,1,1,1,1,17 490 €
MERCEDES,Eqb,250+ 190ch AMG Line,Electrique /,7 000 km,2023 /,Automatique,0,1,1,1,1,1,1,17 490 €
RENAULT,Clio,1.0 SCe 65ch Business -21N,Essence /,14 465 km,2021 /,Manuelle,1,1,1,1,0,0,1,17 490 €
CITROEN,C4 Cactus,PureTech 110ch S&S Shine E6.d 6cv,Essence /,74 296 km,2020 /,Manuelle,1,0,1,1,1,1,1,17 490 €
DACIA,Sandero,1.0 TCe 90ch Stepway Confort,Essence /,50 556 km,2021 /,Manuelle,1,1,1,1,1,0,1,17 490 €
FORD,B-Max,1.0 SCTi 125ch EcoBoost Stop&Start Titanium,Essence /,59 994 km,2016 /,Manuelle,1,0,1,1,1,0,0,17 490 €
BMW,Serie 3 Touring,320dA MH xDrive 190ch Luxury,Diesel M /,100 980 km,2020 /,Automatique,0,1,1,1,1,1,1,17 490 €
JEEP,Compass,1.6 MultiJet II 130ch Limited 4x2,Diesel /,19 295 km,2021 /,Manuelle,0,1,1,0,1,1,1,17 490 €
CITROEN,C3 Aircross,PureTech 110ch S&S Shine E6.d,Essence /,70 486 km,2018 /,Manuelle,1,0,1,1,1,0,1,17 490 €
RENAULT,Arkana,1.3 TCe 140ch FAP RS Line EDC -21B,Essence M /,26 626 km,2022 /,Automatique,0,0,1,1,1,1,1,17 490 €
PEUGEOT,3008,1.5 BlueHDi 130ch S&S Allure Pack EAT8,Diesel /,16 821 km,2023 /,Automatique,0,1,1,1,1,1,1,17 490 €
SKODA,Fabia,1.0 MPI Fun 60ch Greentec,Essence /,91 913 km,2015 /,Manuelle,1,0,1,1,0,0,0,17 490 €
SKODA,Fabia,1.0 MPI Fun 60ch Greentec,Essence /,91 913 km,2015 /,Manuelle,1,0,1,1,0,0,0,7 999 €
PEUGEOT,308,PHEV 180ch Allure e-EAT8,Hybride R /,8 000 km,2023 /,Automatique,1,1,1,0,1,1,1,7 999 €
RENAULT,Clio,1.0 TCe 90ch Evolution,Essence /,8 896 km,2023 /,Manuelle,1,1,1,1,0,0,1,7 999 €
CITROEN,C5 Aircross,Hybrid rechargeable 225ch Shine Pack ë-EAT8,Hybride R /,15 774 km,2022 /,Automatique,0,1,1,1,1,1,1,7 999 €
RENAULT,Captur,1.3 TCe 140ch FAP Intens,Essence M /,28 048 km,2021 /,Manuelle,1,1,1,1,1,0,1,7 999 €
HONDA,Cr-V,1.6 i-DTEC 160ch Innova 4WD AT,Diesel /,137 666 km,2017 /,Automatique,0,0,1,1,1,1,1,7 999 €
OPEL,Corsa,Corsa-e 136ch Edition,Electrique /,13 850 km,2021 /,Automatique,1,1,1,1,1,0,0,7 999 €
CITROEN,C3 Aircross,PureTech 110ch S&S Feel E6.d,Essence /,68 172 km,2019 /,Manuelle,1,0,1,1,0,0,0,7 999 €
NISSAN,Micra,1.0 IG-T 100ch Made in France 2019 Euro6-EVAP,Essence /,29 032 km,2020 /,Manuelle,1,0,1,1,0,0,0,7 999 €
MERCEDES,Eqc,400 408ch AMG Line 4Matic,Electrique /,24 828 km,2020 /,Automatique,0,0,0,1,1,1,1,7 999 €
RENAULT,Zoe,Zen charge normale R90 MY19,Electrique /,27 730 km,2018 /,Automatique,1,0,1,1,1,0,0,7 999 €
BMW,X3,xDrive20dA 190ch M Sport Euro6c,Diesel /,74 622 km,2018 /,Automatique,0,1,1,1,1,0,1,7 999 €
BMW,Serie 1,118dA 150ch M Sport 8cv,Diesel /,83 495 km,2021 /,Automatique,0,1,1,1,0,0,0,7 999 €
BMW,Serie 1,118dA 150ch M Sport 8cv,Diesel /,55 876 km,2021 /,Automatique,0,1,1,1,1,1,0,7 999 €
RENAULT,Clio,1.6 E-Tech hybride 140ch Intens -21N,Hybride /,28 152 km,2021 /,Automatique,1,1,1,1,1,0,1,7 999 €
DS,Ds 3 Crossback,PureTech 155ch La Première Automatique,Essence /,59 243 km,2019 /,Automatique,0,0,1,1,1,1,1,7 999 €
FORD,Kuga,1.5 TDCi 120ch Stop&Start Trend 4x2 Euro6.2,Diesel /,95 422 km,2019 /,Manuelle,1,0,1,1,0,0,0,7 999 €
BMW,Serie 2 Gran Coupe,218iA 140ch M Sport DKG7,Essence /,41 924 km,2020 /,Automatique,0,0,1,1,1,1,1,7 999 €
PORSCHE,911 Coupe,4.0 500ch GT3 RS,Essence /,21 045 km,2016 /,Manuelle,0,1,1,1,1,0,0,7 999 €
CITROEN,C3 Aircross,PureTech 110ch S&S Feel,Essence /,14 440 km,2020 /,Manuelle,1,0,1,1,0,0,0,7 999 €
RENAULT,Clio,1.3 TCe 140ch Techno,Essence /,11 792 km,2023 /,Manuelle,0,1,1,1,1,1,1,7 999 €
PEUGEOT,208,1.2 PureTech 130ch S&S Allure EAT8,Essence /,66 403 km,2019 /,Automatique,1,0,1,1,1,0,1,7 999 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure Pack,Essence /,13 016 km,2023 /,Manuelle,1,1,1,1,1,0,1,7 999 €
SEAT,Ibiza,1.0 EcoTSI 110ch Start/Stop FR,Essence /,22 685 km,2020 /,Manuelle,1,1,1,1,1,0,1,7 999 €
DACIA,Lodgy,1.3 TCe 130ch FAP Silver Line 7 places,Essence /,97 490 km,2019 /,Manuelle,1,0,0,1,0,0,0,7 999 €
MERCEDES,Glc,220 d 194ch Avantgarde Line 4Matic 9G-Tronic,Diesel /,109 381 km,2021 /,Automatique,0,1,1,1,1,1,1,7 999 €
AUDI,A1 Citycarver,35 TFSI 150ch Design Luxe S tronic 7,Essence /,30 012 km,2020 /,Automatique,1,1,1,1,1,0,1,7 999 €
RENAULT,Megane,E-Tech Electric EV60 220ch Techno super charge,Electrique /,51 270 km,2022 /,Automatique,0,1,1,1,1,1,1,7 999 €
TOYOTA,C-Hr,2.0 Hybride 184ch Design Ultimate E-CVT,Hybride /,9 900 km,2023 /,Automatique,0,1,1,1,1,1,1,7 999 €
PEUGEOT,3008,1.2 PureTech 130ch Allure S&S EAT6,Essence /,105 817 km,2018 /,Automatique,0,0,0,0,0,0,0,7 999 €
NISSAN,Qashqai,1.3 Mild Hybrid 158ch Business Edition Xtronic,Essence M /,52 327 km,2022 /,Automatique,1,1,1,1,1,1,1,23 977 €
SUZUKI,S-Cross,1.4 Boosterjet Hybrid 129ch Style,Essence M /,100 km,2023 /,Manuelle,0,0,1,1,1,1,1,23 977 €
RENAULT,Espace,1.6 dCi 160ch energy Initiale Paris EDC,Diesel /,114 000 km,2017 /,Automatique,0,0,1,1,1,1,1,23 977 €
TOYOTA,Yaris,100h Collection 5p,Hybride /,62 885 km,2017 /,Automatique,1,0,1,1,1,1,0,23 977 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Active Pack,Essence /,38 618 km,2021 /,Manuelle,1,1,1,1,0,0,1,23 977 €
DS,Ds 7 Crossback,PureTech 180ch Rivoli Automatique,Essence /,7 452 km,2022 /,Automatique,1,0,0,0,1,1,0,23 977 €
RENAULT,Koleos,1.3 TCe 160ch Initiale Paris EDC -B,Essence /,5 000 km,2023 /,Automatique,0,0,1,1,1,1,1,23 977 €
AUDI,Q5,35 TDI 163ch S line S tronic 7,Diesel M /,11 100 km,2023 /,Automatique,0,0,1,1,1,1,1,23 977 €
TOYOTA,Auris,HSD 136h Dynamic,Hybride /,109 056 km,2017 /,Automatique,1,0,1,1,1,1,0,23 977 €
CITROEN,C3,1.2 PureTech 83ch S&S Feel Business,Essence /,39 084 km,2020 /,Manuelle,0,0,1,1,1,0,1,23 977 €
PEUGEOT,208,1.2 PureTech 75ch S&S Active Business,Essence /,30 025 km,2021 /,Manuelle,1,0,1,1,0,0,1,23 977 €
ALPINE,A110,1.8T 252ch Légende,Essence /,29 969 km,2019 /,Automatique,0,1,1,1,1,1,1,23 977 €
TOYOTA,Yaris,100h Collection 5p RC19,Hybride /,21 880 km,2019 /,Automatique,1,0,1,1,1,1,0,23 977 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta,Essence M /,30 364 km,2022 /,Manuelle,0,1,1,1,1,1,1,23 977 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure,Essence /,10 381 km,2023 /,Manuelle,1,1,1,1,1,0,1,23 977 €
FORD,Ecosport,1.0 EcoBoost 125ch Active 6cv,Essence /,13 000 km,2022 /,Manuelle,1,0,1,1,1,0,1,23 977 €
MITSUBISHI,Space Star,1.2 MIVEC 71ch Red Line EDITION 2024,Essence /,6 000 km,2023 /,Manuelle,1,0,1,1,1,1,0,23 977 €
RENAULT,Koleos,1.3 TCe 160ch Initiale Paris EDC -B,Essence /,4 229 km,2023 /,Automatique,0,0,1,1,1,1,1,23 977 €
RENAULT,Captur,1.3 TCe mild hybrid 160 Iconic EDC Bose Gtie 1an,Essence M /,16 800 km,2023 /,Automatique,0,0,1,1,1,1,1,23 977 €
CITROEN,C3 Aircross,PureTech 110ch S&S Shine,Essence /,22 900 km,2020 /,Manuelle,1,0,1,1,1,0,1,23 977 €
CITROEN,C3 Aircross,PureTech 110ch S&S Feel,Essence /,30 729 km,2020 /,Manuelle,1,0,1,1,0,0,0,23 977 €
PEUGEOT,208,1.5 BlueHDi 100ch S&S Active,Diesel /,57 999 km,2022 /,Manuelle,1,0,1,1,0,0,0,23 977 €
MINI,Mini,John Cooper Works 231ch Ultimate Euro6d-T 13cv,Essence /,93 266 km,2020 /,Manuelle,1,1,1,1,1,0,1,23 977 €
PEUGEOT,3008,1.2 PureTech 130ch E6.c Allure S&S,Essence /,61 286 km,2019 /,Manuelle,1,0,1,1,1,0,1,23 977 €
RENAULT,Zoe,Business charge normale R90 MY19,Electrique /,32 491 km,2020 /,Automatique,1,0,1,1,1,0,0,23 977 €
OPEL,Crossland X,1.2 Turbo 130ch Elegance Business BVA,Essence /,7 731 km,2022 /,Automatique,0,1,1,1,1,1,1,23 977 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S Allure Pack EAT8,Diesel /,54 806 km,2021 /,Automatique,0,1,1,1,1,1,1,23 977 €
RENAULT,Zoe,Zen charge normale R110 Achat Intégral - 20,Electrique /,57 388 km,2021 /,Automatique,1,1,1,1,1,0,0,23 977 €
VOLKSWAGEN,Caddy,2.0 TDI 122ch Life DSG7,Diesel /,500 km,2023 /,Automatique,1,0,1,0,1,0,1,23 977 €
DS,Ds 3 Crossback,E-Tense So Chic 4cv,Electrique /,52 291 km,2021 /,Automatique,1,0,1,1,1,1,1,23 977 €
FIAT,Tipo,1.4 95ch Mirror MY19 4p,Essence /,67 093 km,2019 /,Manuelle,1,0,1,1,0,0,1,10 299 €
MERCEDES,Glc,300 de 194+122ch AMG Line 4Matic 9G-Tronic,Hybride R /,86 199 km,2021 /,Automatique,1,0,1,1,1,1,1,10 299 €
TOYOTA,Auris,HSD 136h Design,Hybride /,75 223 km,2017 /,Automatique,1,0,1,1,1,1,0,10 299 €
PEUGEOT,3008,1.6 BlueHDi 120ch GT Line S&S,Diesel /,118 130 km,2018 /,Manuelle,0,1,1,1,1,0,1,10 299 €
RENAULT,Clio,1.6 E-Tech 140ch Intens,Hybride /,63 087 km,2020 /,Automatique,1,1,1,1,1,0,1,10 299 €
CITROEN,C3,1.2 PureTech 83ch S&S C-Series 123g,Essence /,79 441 km,2021 /,Manuelle,0,0,1,1,1,0,1,10 299 €
PEUGEOT,308,1.2 Puretech 130ch GT Line S&S 5p,Essence /,62 500 km,2017 /,Manuelle,1,1,1,0,1,1,0,10 299 €
FORD,Puma,1.0 EcoBoost 125ch mHEV ST-Line X,Essence M /,35 229 km,2020 /,Manuelle,1,0,1,1,1,0,1,10 299 €
RENAULT,Clio,1.3 TCe 140ch RS Line,Essence /,5 797 km,2023 /,Manuelle,0,1,1,1,1,1,1,10 299 €
CITROEN,C3,1.5 BlueHDi 100ch S&S Shine Business,Diesel /,78 500 km,2020 /,Manuelle,0,0,1,1,1,0,1,10 299 €
MERCEDES,Cla,250 e 218ch AMG Line 8G-DCT,Hybride R /,7 033 km,2023 /,Automatique,0,1,1,1,1,1,1,10 299 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Active,Essence /,5 km,2023 /,Manuelle,1,1,1,1,1,0,1,10 299 €
CITROEN,C3 Aircross,BlueHDi 100ch S&S Feel Business E6.d,Diesel /,126 213 km,2020 /,Manuelle,1,0,1,1,0,0,1,10 299 €
HYUNDAI,I10,1.2 87ch Intuitive Euro6d-Temp,Essence /,67 199 km,2018 /,Manuelle,1,0,1,1,0,0,0,10 299 €
CITROEN,Grand C4 Spacetourer,BlueHDi 130ch S&S Feel E6.d,Diesel /,82 870 km,2021 /,Manuelle,1,0,1,1,1,0,1,10 299 €
PEUGEOT,208,1.2 PureTech 75ch S&S Active Business,Essence /,23 687 km,2021 /,Manuelle,1,0,1,1,0,0,1,10 299 €
CITROEN,C3 Aircross,PureTech 110ch S&S Feel E6.d,Essence /,61 723 km,2020 /,Manuelle,1,0,1,1,0,0,0,10 299 €
CITROEN,C3,PureTech 82ch Feel,Essence /,48 844 km,2017 /,Manuelle,1,0,1,0,0,0,0,10 299 €
TOYOTA,C-Hr,122h Edition 2WD E-CVT MY20,Hybride /,57 264 km,2020 /,Automatique,1,0,1,1,1,1,1,10 299 €
RENAULT,Twingo,E-Tech Electric Authentic R80 Achat Intégral,Electrique /,10 000 km,2022 /,Automatique,1,0,0,0,0,0,0,10 299 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure,Essence /,43 000 km,2019 /,Manuelle,1,0,1,1,1,0,1,10 299 €
RENAULT,Megane,1.3 TCe 140ch Evolution,Essence /,24 913 km,2022 /,Manuelle,0,1,1,1,1,1,1,10 299 €
CITROEN,Jumper,33 L2H2 2.0 BlueHDi 160 Business,Diesel /,121 834 km,2018 /,Manuelle,0,0,1,1,0,0,1,10 299 €
PEUGEOT,208,1.2 PureTech 75ch S&S Like,Essence /,44 212 km,2020 /,Manuelle,1,0,1,1,0,0,0,10 299 €
RENAULT,Arkana,1.6 E-Tech hybride 145ch Engineered -22,Hybride /,10 565 km,2023 /,Automatique,0,1,1,1,1,1,1,10 299 €
NISSAN,Juke,1.2 DIG-T 115ch Acenta,Essence /,86 386 km,2017 /,Manuelle,1,1,1,1,1,0,0,10 299 €
CITROEN,C5 Aircross,BlueHDi 130ch S&S Feel EAT8,Diesel /,46 000 km,2020 /,Automatique,1,0,1,1,1,0,1,10 299 €
RENAULT,Captur,1.5 dCi 110ch Stop&Start energy Wave Euro6 2016,Diesel /,101 000 km,2017 /,Manuelle,1,0,1,1,1,1,0,10 299 €
FORD,Focus,1.0 Flexifuel mHEV 125ch Titanium X Business,Essence M /,5 000 km,2024 /,Manuelle,0,0,1,1,1,1,1,10 299 €
PEUGEOT,208,1.2 PureTech 75ch S&S Active Business,Essence /,13 983 km,2021 /,Manuelle,1,0,1,1,0,0,1,10 299 €
FORD,Ranger,2.0 EcoBlue 170ch Stop&Start Super Cab XLT 4x4,Diesel /,100 km,2024 /,Manuelle,0,0,1,1,0,1,1,43 490 €
OPEL,Grandland,1.5 D 130ch Ultimate BVA8,Diesel /,5 000 km,2023 /,Automatique,0,1,1,1,1,1,1,43 490 €
RENAULT,Captur,1.3 TCe 155ch FAP Initiale Paris EDC - 20,Essence /,68 896 km,2020 /,Automatique,0,0,1,1,1,1,1,43 490 €
MERCEDES,Cla Shooting Brake,250 224ch AMG Line 4Matic 7G-DCT,Essence /,40 479 km,2021 /,Automatique,0,0,1,1,1,1,1,43 490 €
NISSAN,Leaf,150ch 40kWh N-Connecta 22,Electrique /,8 671 km,2022 /,Automatique,1,0,1,1,1,1,1,43 490 €
LEXUS,Nx,300h 4WD Luxe,Hybride /,101 580 km,2017 /,Automatique,0,1,1,1,1,1,1,43 490 €
PEUGEOT,Expert,Long 2.0 BlueHDi 120ch S&S Premium,Diesel /,69 000 km,2021 /,Manuelle,0,0,1,1,0,0,1,43 490 €
RENAULT,Clio,1.3 TCe 140ch RS Line,Essence /,35 753 km,2022 /,Manuelle,0,1,1,1,1,1,1,43 490 €
OPEL,Astra,1.2 Turbo 110ch 6cv,Essence /,9 243 km,2022 /,Manuelle,1,0,1,1,0,0,0,43 490 €
PEUGEOT,408,PHEV 225ch Allure Pack e-EAT8,Hybride /,12 895 km,2022 /,Automatique,0,1,1,1,1,1,1,43 490 €
CITROEN,C3 Aircross,PureTech 130ch S&S Shine EAT6,Essence /,24 701 km,2023 /,Automatique,1,1,1,1,1,0,1,43 490 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style 118g,Essence /,9 347 km,2022 /,Manuelle,1,1,1,1,0,0,1,43 490 €
PEUGEOT,3008,1.2 PureTech 130ch S&S Allure Business,Essence /,56 512 km,2019 /,Manuelle,0,1,1,1,1,0,1,43 490 €
NISSAN,Juke,1.5 dCi 110ch N-Connecta 2018,Diesel /,74 807 km,2018 /,Manuelle,1,1,1,1,1,1,0,43 490 €
MINI,Mini,One D 95ch Heddon Street,Diesel /,110 097 km,2018 /,Manuelle,0,1,1,1,0,0,1,43 490 €
DS,Ds 3,PureTech 110ch Ines de la Fressange S&S,Essence /,84 859 km,2017 /,Manuelle,1,0,0,0,1,0,1,43 490 €
RENAULT,Arkana,1.3 TCe 140ch FAP RS Line EDC -21B,Essence M /,3 085 km,2022 /,Automatique,0,0,1,1,1,1,1,43 490 €
FORD,Transit 2t,P350 L2 RJ HD 2.0 EcoBlue 170ch Trend,Diesel /,44 400 km,2019 /,Manuelle,0,0,1,1,0,0,0,43 490 €
CITROEN,C3,1.5 BlueHDi 100ch S&S Feel Business,Diesel /,94 600 km,2021 /,Manuelle,0,0,1,1,1,0,1,43 490 €
LAND-ROVER,Defender,90 3.0 D250 Hard Top SE,Diesel M /,14 571 km,2022 /,Automatique,1,1,1,0,1,0,1,43 490 €
PEUGEOT,3008,2.0 BlueHDi 150ch GT Line S&S,Diesel /,99 894 km,2016 /,Manuelle,0,1,1,1,1,0,1,43 490 €
PEUGEOT,2008,1.2 PureTech 130ch S&S GT Line,Essence /,71 410 km,2020 /,Manuelle,1,1,1,1,1,0,0,43 490 €
RENAULT,Clio,1.5 Blue dCi 115ch Business 6cv,Diesel /,87 737 km,2020 /,Manuelle,1,1,1,1,0,0,1,43 490 €
RENAULT,Megane,E-Tech Electric EV60 130ch Evolution ER super charge -C,Electrique /,5 000 km,2023 /,Automatique,0,1,1,1,1,1,1,43 490 €
MERCEDES,Classe C,220 d 194ch AMG Line 9G-Tronic,Diesel /,117 561 km,2018 /,Automatique,0,0,1,1,1,1,1,43 490 €
PEUGEOT,Partner,Standard 650kg BlueHDi 100ch S&S BVM5 Asphalt,Diesel /,88 166 km,2020 /,Manuelle,0,0,1,1,0,1,1,43 490 €
KIA,Rio,1.2 85ch Premium Business 5p,Essence /,29 171 km,2017 /,Manuelle,1,0,1,1,1,1,1,43 490 €
NISSAN,Leaf,150ch 40kWh Acenta 21.5,Electrique /,20 948 km,2022 /,Automatique,1,0,1,1,1,1,0,43 490 €
ALPINE,A110,1.8T 252ch Légende,Essence /,25 355 km,2019 /,Automatique,0,0,1,1,1,1,1,43 490 €
RENAULT,Captur,1.3 TCe mild hybrid 140ch Techno,Essence M /,11 631 km,2023 /,Manuelle,0,1,1,1,1,1,1,43 490 €
PEUGEOT,2008,1.2 PureTech 130ch GT Line S&S,Essence /,83 525 km,2017 /,Manuelle,1,1,1,0,1,0,1,11 999 €
DACIA,Sandero,1.5 Blue dCi 95ch Stepway - 20,Diesel /,38 719 km,2020 /,Manuelle,1,0,1,1,0,0,1,11 999 €
VOLKSWAGEN,Passat Sw,2.0 TDI EVO 150ch R-Line DSG7 8cv,Diesel /,5 000 km,2024 /,Automatique,0,0,1,1,1,1,1,11 999 €
KIA,Sportage,1.6 T-GDi 265ch PHEV 30 Years BVA6 4x4,Hybride R /,9 500 km,2023 /,Automatique,0,1,1,1,1,1,1,11 999 €
MERCEDES,Cla Shooting Brake,200 163ch AMG Line 7G-DCT,Essence M /,9 870 km,2023 /,Automatique,0,0,1,1,1,1,1,11 999 €
CITROEN,Jumper,33 L3H2 2.2 BlueHDi 140 S&S Driver,Diesel /,28 300 km,2022 /,Manuelle,0,0,1,1,0,1,1,11 999 €
RENAULT,Twingo,1.0 SCe 65ch Urban Night,Essence /,19 300 km,2022 /,Manuelle,1,0,1,1,1,1,1,11 999 €
OPEL,Corsa,1.2 Turbo 100ch Edition,Essence /,20 775 km,2021 /,Manuelle,1,0,1,1,0,0,0,11 999 €
CITROEN,C5 X,Hybrid 225ch Feel Business ëEAT8,Hybride /,10 130 km,2022 /,Automatique,1,1,1,1,1,0,1,11 999 €
OPEL,Mokka,1.2 Turbo 130ch GS Line BVA8,Essence /,5 672 km,2022 /,Automatique,0,1,1,1,1,1,1,11 999 €
CITROEN,C5 Aircross,PureTech 130ch S&S C-Series,Essence /,12 598 km,2023 /,Manuelle,0,1,1,1,1,1,1,11 999 €
CITROEN,C5 Aircross,PureTech 130ch S&S Shine,Essence /,64 736 km,2019 /,Manuelle,1,1,1,1,1,0,1,11 999 €
PEUGEOT,3008,1.5 BlueHDi 130ch S&S Allure Pack EAT8,Diesel /,10 000 km,2023 /,Automatique,0,1,1,1,1,1,1,11 999 €
KIA,Sportage,1.6 CRDi 136ch MHEV GT Line 4x2,Diesel M /,87 710 km,2021 /,Manuelle,1,0,1,1,1,1,1,11 999 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Pack,Essence /,10 938 km,2022 /,Manuelle,1,0,1,1,0,0,1,11 999 €
RENAULT,Zoe,Zen charge normale R135 Achat Intégral - 20,Electrique /,33 636 km,2020 /,Automatique,1,1,1,1,1,0,0,11 999 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta 2022,Essence M /,36 306 km,2022 /,Manuelle,0,1,1,1,1,1,1,11 999 €
CITROEN,C3 Aircross,PureTech 110ch S&S Rip Curl BVM6,Essence /,64 345 km,2018 /,Manuelle,0,0,1,1,1,0,1,11 999 €
RENAULT,Twingo,1.0 SCe 65ch Life - 20,Essence /,19 052 km,2020 /,Manuelle,1,0,0,0,0,0,0,11 999 €
OPEL,Meriva,1.4 Turbo Twinport 120ch Innovation Start/Stop,Essence /,61 500 km,2017 /,Manuelle,1,0,1,1,1,0,1,11 999 €
VOLKSWAGEN,Golf,2.0 TDI SCR 150ch R-Line DSG7,Diesel /,48 900 km,2021 /,Automatique,1,1,1,1,1,0,1,11 999 €
RENAULT,Captur,1.0 TCe 90ch Techno,Essence /,19 903 km,2022 /,Manuelle,0,1,1,1,1,1,1,11 999 €
PEUGEOT,3008,1.2 PureTech 130ch E6.c Allure S&S,Essence /,77 706 km,2018 /,Manuelle,1,0,1,1,1,0,1,11 999 €
DACIA,Duster,1.5 dCi 110ch Prestige 4X2 EDC,Diesel /,78 157 km,2018 /,Automatique,1,0,1,1,1,1,1,11 999 €
FORD,Fiesta,1.0 EcoBoost 95ch Titanium 5p,Essence /,79 355 km,2021 /,Manuelle,1,1,1,0,1,0,1,11 999 €
RENAULT,Espace,1.2 E-Tech full hybrid 200ch esprit Alpine,Hybride /,3 000 km,2023 /,Automatique,0,1,1,1,1,1,1,11 999 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Active 7cv,Essence /,32 266 km,2020 /,Manuelle,1,1,1,1,1,0,1,11 999 €
RENAULT,Kadjar,1.3 TCe 140ch FAP Business - 21,Essence /,34 151 km,2021 /,Manuelle,1,0,1,1,1,1,1,11 999 €
PEUGEOT,308,1.2 PureTech 130ch E6.c S&S GT Line EAT8,Essence /,60 131 km,2017 /,Automatique,0,1,1,1,1,1,1,11 999 €
CITROEN,C5 Aircross,Hybrid 225ch C-Series e-EAT8,Hybride R /,45 800 km,2021 /,Automatique,1,0,1,1,1,0,1,11 999 €
RENAULT,Megane,E-Tech Electric EV60 220ch Techno super charge -C,Electrique /,9 500 km,2023 /,Automatique,0,1,1,1,1,1,1,34 490 €
BMW,I4,eDrive35 286ch M Sport,Electrique /,17 000 km,2023 /,Automatique,1,0,1,1,1,1,1,34 490 €
PEUGEOT,2008,1.2 PureTech 130ch S&S GT Line,Essence /,36 395 km,2019 /,Manuelle,1,1,1,1,1,0,0,34 490 €
RENAULT,Twingo,E-Tech Electric Intens R80 Achat Intégral - 21MY,Electrique /,17 792 km,2022 /,Automatique,1,0,1,1,1,1,1,34 490 €
DACIA,Sandero,1.0 ECO-G 100ch Stepway Expression +,Gpl /,3 631 km,2023 /,Manuelle,0,1,1,1,1,1,1,34 490 €
