mark,model,description,fuel,km,year,gearbox,isofix,led,cruise_control,bluetooth,auto_clim,rear_cam,rear_rad,price
MERCEDES,Classe A,250 e 160+102ch AMG Line 8G-DCT 8cv,Hybride R /,51 442 km,2021 /,Automatique,0,0,1,1,1,1,1,10 980 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Style,Essence /,16 000 km,2023 /,Manuelle,1,1,1,1,1,0,1,10 980 €
PEUGEOT,3008,1.2 PureTech 130ch S&S Allure EAT8,Essence /,39 377 km,2020 /,Automatique,0,1,1,1,1,1,1,10 980 €
PEUGEOT,2008,1.2 PureTech 155ch S&S GT EAT8,Essence /,48 584 km,2019 /,Automatique,1,1,1,1,1,0,0,10 980 €
BMW,X3,M40i 354ch,Essence /,96 060 km,2019 /,Automatique,0,0,1,1,1,0,1,10 980 €
TOYOTA,Rav4,2.5 Hybride 222ch Dynamic AWD-i MY22,Hybride /,14 000 km,2023 /,Automatique,1,1,1,1,1,1,1,10 980 €
DS,Ds 7 Crossback,BlueHDi 130ch Rivoli Automatique,Diesel /,9 500 km,2023 /,Automatique,1,0,0,0,1,1,0,10 980 €
PEUGEOT,3008,1.2 PureTech 130ch Allure S&S,Essence /,50 981 km,2018 /,Manuelle,1,0,1,1,1,0,1,10 980 €
CITROEN,Berlingo Van,M 650kg BlueHDi 100 S&S Driver BVM5,Diesel /,67 209 km,2021 /,Manuelle,0,0,1,1,0,1,1,10 980 €
CITROEN,C5 Aircross,Hybrid rechargeable 225ch Shine ë-EAT8,Hybride R /,5 800 km,2022 /,Automatique,0,0,1,1,1,1,1,10 980 €
MERCEDES,Gle,350 de 194+136ch Avantgarde Line 4Matic 9G-Tronic,Hybride R /,71 059 km,2020 /,Automatique,0,0,1,1,1,1,1,10 980 €
RENAULT,Clio,1.0 TCe 90ch Evolution,Essence /,8 159 km,2023 /,Manuelle,1,1,1,1,0,0,1,10 980 €
CITROEN,Berlingo,XL BlueHDi 100ch S&S Feel,Diesel /,100 396 km,2020 /,Manuelle,1,0,1,1,0,0,1,18 499 €
TOYOTA,Aygo,1.0 VVT-i 72ch x-play 5p MY21,Essence /,20 450 km,2021 /,Manuelle,1,0,0,1,0,1,0,18 499 €
KIA,Ev6,229ch Air Design 2WD,Electrique /,59 847 km,2021 /,Automatique,0,1,1,1,1,1,1,18 499 €
AUDI,Sq5,3.0 V6 BiTDI 326ch quattro Tiptronic,Diesel /,122 037 km,2016 /,Automatique,1,0,1,1,1,1,1,18 499 €
MASERATI,Granturismo,4.7 460ch Sport,Essence /,31 400 km,2017 /,Automatique,1,0,1,1,1,0,0,18 499 €
RENAULT,Kangoo,1.5 dCi 75ch energy Zen FT Euro6,Diesel /,86 385 km,2017 /,Manuelle,1,0,1,1,0,0,0,18 499 €
AUDI,Q2,30 TDI 116ch S line S tronic 7,Diesel /,9 000 km,2022 /,Automatique,1,1,1,1,1,0,1,18 499 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,20 000 km,2022 /,Manuelle,0,0,1,1,1,0,1,18 499 €
PEUGEOT,308,1.2 PureTech 130ch S&S Allure,Essence /,5 800 km,2023 /,Manuelle,1,1,1,0,1,1,1,18 499 €
RENAULT,Clio,1.0 TCe 90ch Intens -21,Essence /,21 790 km,2021 /,Manuelle,1,1,1,1,1,0,1,18 499 €
MERCEDES,Cla Shooting Brake,250 e 218ch AMG Line 8G-DCT,Hybride R /,9 000 km,2023 /,Automatique,0,1,1,1,1,1,1,18 499 €
LEXUS,Nx,300h 2WD Design MY21,Hybride /,58 512 km,2020 /,Automatique,1,1,1,1,1,1,0,18 499 €
LAND-ROVER,Range Rover Sport,4.4 SDV8 339ch Autobiography Dynamic Mark V,Diesel /,47 680 km,2017 /,Automatique,0,0,1,1,1,1,1,18 499 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Pack,Essence /,7 572 km,2022 /,Manuelle,1,0,1,1,0,0,1,18 499 €
PEUGEOT,208,e-208 136ch GT Pack,Electrique /,41 837 km,2021 /,Automatique,0,0,1,1,1,1,1,18 499 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch Acenta,Essence M /,26 135 km,2021 /,Manuelle,1,1,1,1,1,1,1,18 499 €
MERCEDES,Classe B,250 e 163+109ch AMG Line 8G-DCT,Hybride R /,17 111 km,2022 /,Automatique,0,1,1,1,1,1,1,18 499 €
TOYOTA,C-Hr,122h Edition 2WD E-CVT MC19,Hybride /,65 603 km,2020 /,Automatique,1,0,1,1,1,1,1,18 499 €
RENAULT,Espace,1.2 E-Tech full hybrid 200ch esprit Alpine,Hybride /,10 km,2023 /,Automatique,0,1,1,1,1,1,1,18 499 €
RENAULT,Kangoo,1.5 dCi 105ch 3p,Diesel /,56 000 km,2009 /,Manuelle,1,0,0,0,0,0,0,18 499 €
BMW,Ix,xDrive50 523ch Edition Sport,Electrique /,6 000 km,2024 /,Automatique,0,0,1,1,1,1,1,18 499 €
TOYOTA,Aygo,1.0 VVT-i 72ch x-play 5p,Essence /,10 356 km,2021 /,Manuelle,1,0,0,1,0,1,0,18 499 €
CITROEN,C3,1.2 PureTech 110ch S&S Shine Pack EAT6,Essence /,13 050 km,2022 /,Automatique,0,0,1,1,1,1,1,18 499 €
FORD,Transit 2t,T350 L2H2 2.0 EcoBlue 170ch S&S Trail,Diesel /,1 500 km,2024 /,Manuelle,0,0,1,1,0,0,1,18 499 €
AUDI,A4,35 TFSI 150ch Design S tronic 7,Essence M /,48 487 km,2019 /,Automatique,1,1,1,1,1,0,1,18 499 €
RENAULT,Kadjar,1.3 TCe 140ch FAP Business - 21,Essence /,38 371 km,2021 /,Manuelle,1,0,1,1,1,1,1,18 499 €
RENAULT,Zoe,Intens charge rapide Q90,Electrique /,41 516 km,2019 /,Automatique,1,0,1,1,1,0,0,18 499 €
KIA,Sportage,1.6 T-GDi 265ch PHEV GT-Line Premium BVA6 4x4,Hybride R /,9 990 km,2024 /,Automatique,0,0,1,1,1,1,1,18 499 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta,Essence M /,6 896 km,2023 /,Manuelle,0,1,1,1,1,1,1,18 499 €
FIAT,500c,1.2 8v 69ch Lounge,Essence /,78 830 km,2015 /,Manuelle,1,0,0,1,0,0,1,18 499 €
FIAT,500c,1.2 8v 69ch Lounge,Essence /,78 830 km,2015 /,Manuelle,1,0,0,1,0,0,1,8 980 €
NISSAN,Micra,1.0 IG-T 92ch N-Sport 2021.5,Essence /,24 448 km,2022 /,Manuelle,1,1,1,1,1,1,1,8 980 €
PEUGEOT,308,1.2 PureTech 130ch E6.c S&S GT Line 108g,Essence /,41 967 km,2019 /,Manuelle,1,1,1,1,1,0,1,8 980 €
NISSAN,Micra,1.0 IG-T 92ch Made in France 2021.5,Essence /,42 857 km,2022 /,Manuelle,1,0,1,1,0,0,1,8 980 €
CITROEN,C4,Moteur électrique 136ch (100 kW) Live Pack Business Automatique,Electrique /,8 450 km,2022 /,Automatique,1,0,1,1,1,1,1,8 980 €
RENAULT,Twingo,1.0 SCe 65ch Equilibre,Essence /,5 485 km,2023 /,Manuelle,1,0,0,1,1,0,0,8 980 €
PEUGEOT,3008,1.6 THP 165ch GT Line S&S EAT6,Essence /,48 984 km,2017 /,Automatique,0,1,1,1,1,0,1,8 980 €
RENAULT,Clio,1.3 TCe 140ch RS Line,Essence /,5 645 km,2023 /,Manuelle,0,1,1,1,1,1,1,8 980 €
MERCEDES,Cla Shooting Brake,250 e 218ch AMG Line 8G-DCT,Hybride R /,8 000 km,2024 /,Automatique,0,1,1,1,1,1,1,8 980 €
PEUGEOT,5008,1.2 PureTech 130ch S&S GT EAT8,Essence /,3 652 km,2023 /,Automatique,0,1,1,1,1,1,1,8 980 €
NISSAN,370z Roadster,3.7 V6 328ch Pack 2018,Essence /,32 375 km,2018 /,Manuelle,0,0,1,1,1,0,0,8 980 €
BMW,Serie 3 Touring,318dA 150ch M Sport,Diesel M /,10 000 km,2023 /,Automatique,0,1,1,1,1,0,1,8 980 €
SKODA,Karoq,1.0 TSI 110ch Ambition,Essence /,21 097 km,2022 /,Manuelle,1,0,1,1,1,0,1,8 980 €
KIA,Stonic,1.0 T-GDi 120ch ISG Active Euro6d-T,Essence /,45 069 km,2020 /,Manuelle,1,0,1,1,0,1,1,8 980 €
CITROEN,C5 Aircross,BlueHDi 130ch S&S Feel EAT8,Diesel /,70 209 km,2020 /,Automatique,1,0,1,1,1,0,1,8 980 €
CITROEN,Ds 5,2.0 BlueHDi180 Sport Chic S&S EAT6,Diesel /,60 610 km,2015 /,Automatique,1,0,1,1,1,1,0,8 980 €
RENAULT,Clio,1.0 TCe 100ch Intens,Essence /,33 048 km,2019 /,Manuelle,1,1,1,1,1,0,1,8 980 €
DS,Ds 3 Crossback,BlueHDi 100ch Performance Line + 97g,Diesel /,111 075 km,2020 /,Manuelle,1,0,1,1,1,0,1,8 980 €
DS,Ds 3 Crossback,PureTech 130ch Performance Line Automatique,Essence /,97 852 km,2019 /,Automatique,1,0,1,1,1,0,1,8 980 €
DACIA,Duster,1.3 TCe 130ch FAP Prestige 135g 4x2 - 19,Essence /,65 416 km,2019 /,Manuelle,1,0,1,1,1,1,1,8 980 €
DACIA,Duster,1.5 dCi 110ch Prestige 4X2,Diesel /,78 006 km,2018 /,Manuelle,1,0,1,1,1,1,1,8 980 €
MERCEDES,Glc,300 e 313ch AMG Line 4Matic 9G-Tronic,Hybride R /,10 061 km,2023 /,Automatique,0,1,1,1,1,1,1,8 980 €
PEUGEOT,3008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,65 411 km,2020 /,Automatique,0,1,1,1,1,1,1,8 980 €
PEUGEOT,3008,1.5 BlueHDi 130ch E6.c Allure S&S 111g,Diesel /,84 739 km,2019 /,Manuelle,1,0,1,1,1,0,1,8 980 €
OPEL,Insignia Grand Sport,1.6 D 136ch Elite Auto,Diesel /,107 177 km,2018 /,Automatique,0,1,1,1,1,1,1,8 980 €
PEUGEOT,2008,1.5 BlueHDi 130ch S&S GT Line EAT8 7cv,Diesel /,47 992 km,2020 /,Automatique,1,1,1,1,1,0,0,8 980 €
FIAT,500x,1.0 FireFly Turbo T3 120ch Connect Edition,Essence /,47 000 km,2021 /,Manuelle,0,1,1,1,1,1,1,8 980 €
KIA,Stonic,1.0 T-GDi 100ch MHEV Active iBVM6,Essence M /,49 902 km,2020 /,Manuelle,1,0,1,1,0,1,1,8 980 €
RENAULT,Clio,1.0 TCe 90ch Intens -21,Essence /,34 134 km,2021 /,Manuelle,1,1,1,1,1,0,1,8 980 €
PEUGEOT,3008,HYBRID4 300ch GT e-EAT8,Hybride R /,94 596 km,2020 /,Automatique,0,0,1,1,1,0,1,8 980 €
BMW,Serie 2 Gran Coupe,218iA 136ch M Sport DKG7,Essence /,29 951 km,2020 /,Automatique,0,1,1,1,1,1,1,29 999 €
MERCEDES,Eqs,450+ 333ch AMG Line,Electrique /,17 965 km,2022 /,Automatique,0,1,1,1,1,0,0,29 999 €
CITROEN,Jumper,L2H2 3.5 140ch BlueHDi S&S,Diesel /,9 000 km,2023 /,Manuelle,0,0,1,1,0,0,0,29 999 €
MG,Zs,1.0 T-GDi 111ch Luxury,Essence /,18 200 km,2022 /,Manuelle,1,1,1,1,0,0,1,29 999 €
RENAULT,Scenic,1.5 dCi 110ch energy Limited,Diesel /,112 854 km,2018 /,Manuelle,1,0,1,1,1,0,1,29 999 €
MERCEDES,Eqe Suv,350+ 292ch AMG Line 4Matic,Electrique /,5 900 km,2023 /,Automatique,0,1,1,1,1,1,1,29 999 €
NISSAN,Leaf,150ch 40kWh Acenta 21,Electrique /,35 042 km,2021 /,Automatique,1,0,1,1,1,1,0,29 999 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure Pack,Essence /,42 839 km,2021 /,Manuelle,0,1,1,1,1,1,1,29 999 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure,Essence /,46 655 km,2021 /,Manuelle,1,1,1,1,1,0,1,29 999 €
PEUGEOT,3008,1.2 PureTech 130ch Allure S&S EAT8 6cv,Essence /,62 675 km,2019 /,Automatique,1,0,1,1,1,0,1,29 999 €
MERCEDES,Classe C Coupe,220 d 170ch Fascination 9G-Tronic,Diesel /,137 500 km,2015 /,Automatique,0,0,1,1,1,0,1,29 999 €
FIAT,500,1.0 70ch BSG S&S Dolcevita,Essence M /,48 270 km,2021 /,Manuelle,1,0,1,1,0,0,0,29 999 €
FIAT,500,e 95ch Action,Electrique /,11 423 km,2021 /,Automatique,0,0,0,1,0,0,0,29 999 €
PEUGEOT,308 Sw,1.2 PureTech 130ch S&S Allure EAT6,Essence /,110 893 km,2018 /,Automatique,1,0,1,1,1,1,1,29 999 €
BMW,X4,xDrive30d 265ch M Sport X,Diesel /,84 164 km,2019 /,Automatique,0,1,1,1,1,0,1,29 999 €
KIA,Sportage,1.7 CRDi 115ch ISG GT Line 4x2,Diesel /,109 775 km,2018 /,Manuelle,0,0,1,1,1,1,1,29 999 €
MERCEDES,Glc,220 d 194ch AMG Line 4Matic 9G-Tronic,Diesel /,68 200 km,2021 /,Automatique,0,0,1,1,1,1,1,29 999 €
MERCEDES,Classe A,200 163ch AMG Line 7G-DCT 9cv,Essence /,64 665 km,2021 /,Automatique,0,1,1,1,1,1,1,29 999 €
RENAULT,Arkana,1.3 TCe 140ch mild hybrid Techno EDC -23,Essence M /,10 km,2023 /,Automatique,0,1,1,1,1,1,1,29 999 €
MITSUBISHI,Space Star,1.0 MIVEC 71ch In 2020,Essence /,37 251 km,2021 /,Manuelle,1,0,0,0,0,0,0,29 999 €
FORD,Puma,1.0 EcoBoost 125ch mHEV ST-Line 6cv,Essence M /,36 230 km,2021 /,Manuelle,1,0,1,1,0,0,1,29 999 €
BMW,X5,xDrive45e 394ch M Sport 17cv,Hybride R /,40 916 km,2022 /,Automatique,0,1,1,1,1,1,1,29 999 €
PORSCHE,Cayenne Coupe,4.0 V8 680ch Turbo S E-Hybrid,Hybride R /,12 000 km,2023 /,Automatique,0,0,1,1,1,1,1,29 999 €
NISSAN,Qashqai,1.3 Mild Hybrid 158ch N-Connecta Xtronic,Essence M /,34 751 km,2022 /,Automatique,0,1,1,1,1,1,1,29 999 €
MERCEDES,Classe A Berline,200 163ch AMG Line 7G-DCT,Essence /,48 232 km,2019 /,Automatique,0,1,1,1,1,1,1,29 999 €
PEUGEOT,3008,HYBRID4 300ch GT e-EAT8,Hybride /,24 000 km,2020 /,Automatique,0,1,1,1,1,1,1,29 999 €
RENAULT,Megane Cc,1.5 dCi 110ch FAP eco²,Diesel /,135 528 km,2011 /,Manuelle,1,0,1,1,1,0,0,29 999 €
CITROEN,C5 Aircross,PureTech 130ch S&S Shine,Essence /,103 608 km,2019 /,Manuelle,1,1,1,1,1,0,1,29 999 €
CITROEN,C3,1.2 PureTech 83ch S&S C-Series 123g,Essence /,8 323 km,2023 /,Manuelle,0,0,1,1,1,0,0,29 999 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S Style,Diesel /,74 331 km,2021 /,Manuelle,0,1,1,1,1,1,1,29 999 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine 130g,Essence /,39 600 km,2020 /,Manuelle,1,0,1,1,1,0,1,11 880 €
TOYOTA,Prius,136h Dynamic 15,Hybride /,96 487 km,2016 /,Automatique,1,0,1,1,1,1,0,11 880 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Active Pack EAT8,Essence /,99 242 km,2022 /,Automatique,1,1,1,1,0,0,1,11 880 €
VOLKSWAGEN,T-Cross,1.5 TSI 150ch R-Line DSG7,Essence /,150 km,2024 /,Automatique,0,1,1,1,1,1,1,11 880 €
TOYOTA,Yaris,116h Design 5p,Hybride /,28 362 km,2020 /,Automatique,1,1,1,1,1,1,0,11 880 €
CITROEN,C3,1.5 BlueHDi 100ch S&S Feel Business E6.d,Diesel /,88 340 km,2021 /,Manuelle,0,0,1,1,1,0,1,11 880 €
SEAT,Arona,1.0 EcoTSI 95ch Start/Stop Urban Euro6d-T,Essence /,33 956 km,2020 /,Manuelle,1,1,1,1,0,1,1,11 880 €
SEAT,Leon,1.0 TSI 110ch Style,Essence /,42 022 km,2021 /,Manuelle,1,1,1,1,1,1,1,11 880 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,11 790 km,2022 /,Manuelle,1,1,1,1,0,0,1,11 880 €
CITROEN,C3,PureTech 68ch Live,Essence /,62 980 km,2018 /,Manuelle,1,0,1,0,0,0,0,11 880 €
RENAULT,Twingo,E-Tech Electric Zen R80 Achat Intégral - 21MY,Electrique /,20 607 km,2022 /,Automatique,1,0,0,1,1,0,0,11 880 €
RENAULT,Clio,1.0 TCe 100ch Intens,Essence /,42 126 km,2020 /,Manuelle,1,1,1,1,1,0,1,11 880 €
RENAULT,Clio,1.5 dCi 90ch energy Business 82g 5p,Diesel /,75 811 km,2017 /,Manuelle,1,0,1,1,0,0,0,11 880 €
CITROEN,C3,1.5 BlueHDi 100ch S&S C-Series E6.d,Diesel /,19 000 km,2023 /,Manuelle,0,0,1,1,1,0,0,11 880 €
SEAT,Ateca,1.5 TSI 150ch ACT Start&Stop Xcellence DSG Euro6d-T 117g,Essence /,43 000 km,2019 /,Automatique,0,0,1,1,1,1,1,11 880 €
BMW,Serie 1,116d 116ch Business Design,Diesel /,113 465 km,2021 /,Manuelle,0,1,1,1,1,1,0,11 880 €
TOYOTA,Aygo,1.0 VVT-i 72ch x-play 5p MY20,Essence /,16 011 km,2021 /,Manuelle,1,0,0,1,0,1,0,11 880 €
MINI,Countryman,Cooper SE 136ch + 88ch Longstone ALL4 BVA6 7cv,Hybride R /,49 992 km,2020 /,Automatique,0,0,1,1,1,1,1,11 880 €
CITROEN,C3,PureTech 82ch Shine S&S E6.d,Essence /,36 318 km,2020 /,Manuelle,1,0,1,0,1,1,1,11 880 €
CITROEN,C3,1.2 PureTech 110ch S&S Shine Pack 125g,Essence /,15 765 km,2022 /,Manuelle,0,0,1,1,1,1,1,11 880 €
RENAULT,Kadjar,1.5 dCi 110ch energy Business eco²,Diesel /,121 402 km,2016 /,Manuelle,1,0,1,1,1,0,1,11 880 €
TOYOTA,Rav4,Hybride 218ch Lounge 2WD,Hybride /,32 781 km,2019 /,Automatique,0,1,1,1,1,1,1,11 880 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta,Essence M /,16 279 km,2023 /,Manuelle,0,1,1,1,1,1,1,11 880 €
PEUGEOT,Partner,Standard 650kg BlueHDi 100ch S&S BVM5 Asphalt,Diesel /,69 525 km,2020 /,Manuelle,0,0,1,1,0,1,1,11 880 €
RENAULT,Clio,0.9 TCe 90ch energy Intens Euro6 2015,Essence /,88 735 km,2016 /,Manuelle,1,0,1,1,1,0,0,11 880 €
MERCEDES,Classe A,250 e 160+102ch AMG Line 8G-DCT 8cv,Hybride R /,57 450 km,2021 /,Automatique,0,1,1,1,1,1,1,11 880 €
RENAULT,Espace,1.6 dCi 160ch energy Initiale Paris EDC,Diesel /,39 386 km,2018 /,Automatique,0,0,1,1,1,1,1,11 880 €
MINI,Countryman,Cooper 136ch Northwood,Essence /,31 927 km,2020 /,Manuelle,0,0,1,1,1,1,1,11 880 €
DS,Ds 3,E-Tense 156ch Rivoli,Electrique /,9 658 km,2023 /,Automatique,1,0,1,1,1,0,1,11 880 €
DS,Ds 9,Hybrid E-Tense 250ch Rivoli+ 22g,Hybride /,100 km,2023 /,Automatique,0,1,1,0,1,1,1,11 880 €
BMW,X2,sDrive16d 116ch Lounge Euro6d-T,Diesel /,44 189 km,2021 /,Manuelle,0,1,1,1,1,1,1,26 499 €
CITROEN,C3,1.5 BlueHDi 100ch S&S AUTO ECOLE,Diesel /,22 521 km,2023 /,Manuelle,0,0,1,1,1,0,0,26 499 €
TOYOTA,Yaris,HSD 100h Dynamic 5p,Hybride /,103 535 km,2016 /,Automatique,1,0,1,1,1,1,0,26 499 €
DACIA,Sandero,1.0 ECO-G 100ch Essentiel,Gpl /,42 330 km,2021 /,Manuelle,1,1,1,1,0,0,0,26 499 €
MERCEDES,Cla,250 e 218ch AMG Line 8G-DCT,Hybride R /,8 500 km,2023 /,Automatique,0,1,1,1,1,1,1,26 499 €
RENAULT,Megane,E-Tech Electric EV60 130ch Evolution ER optimum charge,Electrique /,16 375 km,2022 /,Automatique,0,1,1,1,1,1,1,26 499 €
PEUGEOT,208,e-208 136ch GT Pack,Electrique /,44 792 km,2021 /,Automatique,0,0,1,1,1,1,1,26 499 €
OPEL,Corsa,1.2 Twinport 85ch Graphite 3p,Essence /,93 134 km,2014 /,Manuelle,1,0,1,1,1,0,0,26 499 €
CITROEN,C3 Aircross,PureTech 110ch S&S Shine EAT6 E6.d-TEMP 114g,Essence /,67 183 km,2018 /,Automatique,1,0,1,1,1,0,1,26 499 €
RENAULT,Arkana,1.3 TCe 140ch FAP Business EDC,Essence M /,36 967 km,2022 /,Automatique,0,1,1,1,1,1,1,26 499 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,22 160 km,2022 /,Manuelle,0,0,1,1,1,0,1,26 499 €
MG,Zs,1.0 T-GDi 111ch Luxury,Essence /,2 500 km,2023 /,Manuelle,0,0,1,1,0,0,1,26 499 €
RENAULT,Captur,1.3 TCe 140ch FAP Intens -21,Essence M /,24 956 km,2022 /,Manuelle,1,1,1,1,1,0,1,26 499 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta,Essence M /,28 303 km,2022 /,Manuelle,0,1,1,1,1,1,1,26 499 €
TOYOTA,Corolla,122h Dynamic,Hybride /,27 790 km,2020 /,Automatique,1,1,1,1,1,1,0,26 499 €
RENAULT,Kadjar,1.2 TCe 130ch energy Intens,Essence /,50 744 km,2018 /,Manuelle,0,1,1,1,1,1,1,26 499 €
RENAULT,Captur,1.6 E-Tech hybride rechargeable 160ch Intens -21,Hybride R /,53 255 km,2021 /,Automatique,1,1,1,1,1,0,1,26 499 €
VOLKSWAGEN,Touran,1.5 TSI EVO 150ch Confortline DSG7 7 places,Essence /,71 035 km,2020 /,Automatique,1,0,1,1,1,0,1,26 499 €
FORD,Kuga,2.5 Duratec 225ch PowerSplit PHEV ST-Line X eCVT,Hybride R /,53 816 km,2021 /,Automatique,0,1,1,1,1,1,1,26 499 €
MERCEDES,Glc,350 e 211+116ch Fascination 4Matic 7G-Tronic plus,Hybride R /,99 750 km,2018 /,Automatique,0,0,1,1,1,0,1,26 499 €
FORD,Kuga,2.5 Duratec 225ch PowerSplit PHEV Titanium eCVT,Hybride R /,49 987 km,2021 /,Automatique,1,0,1,1,1,1,1,26 499 €
FORD,B-Max,1.0 SCTi 125ch EcoBoost Stop&Start Titanium,Essence /,50 042 km,2015 /,Manuelle,1,0,1,1,1,0,0,26 499 €
VOLKSWAGEN,Id.5,204ch Pro Performance 77 kWh,Electrique /,1 500 km,2023 /,Automatique,0,1,1,1,1,1,1,26 499 €
SEAT,Arona,1.0 EcoTSI 95ch Start/Stop Xcellence Euro6d-T,Essence /,100 914 km,2019 /,Manuelle,1,0,1,1,1,0,1,26 499 €
RENAULT,Captur,1.3 TCe 130ch FAP Sunset,Essence /,48 015 km,2019 /,Manuelle,1,0,1,1,1,0,1,26 499 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure,Essence /,9 661 km,2023 /,Manuelle,1,1,1,1,1,0,1,26 499 €
PEUGEOT,208,e-208 136ch GT Pack,Electrique /,25 580 km,2021 /,Automatique,0,0,1,1,1,1,1,26 499 €
VOLKSWAGEN,Transporter,2.8T L1H1 2.0 TDI 110ch Business,Diesel /,1 500 km,2023 /,Manuelle,0,0,1,1,1,0,1,26 499 €
RENAULT,Megane,E-Tech Electric EV60 220ch Equilibre super charge,Electrique /,10 222 km,2023 /,Automatique,1,1,1,1,0,1,1,26 499 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,60 883 km,2021 /,Automatique,0,1,1,1,1,1,1,26 499 €
FORD,Focus Active,1.0 EcoBoost 125ch 97g,Essence /,24 385 km,2021 /,Manuelle,0,0,1,1,1,0,1,17 999 €
PEUGEOT,508 Sw,HYBRID 225ch GT e-EAT8,Hybride R /,18 100 km,2023 /,Automatique,1,0,1,0,1,1,1,17 999 €
RENAULT,Clio,1.3 TCe 140ch Techno,Essence /,10 605 km,2023 /,Manuelle,0,1,1,1,1,1,1,17 999 €
FIAT,500,e 118ch La Prima,Electrique /,22 632 km,2020 /,Automatique,0,0,1,1,1,1,1,17 999 €
RENAULT,Zoe,Business charge normale R110 4cv,Electrique /,19 495 km,2020 /,Automatique,1,1,1,1,1,0,0,17 999 €
MERCEDES,Vito Tourer,114 CDI BlueEFFICIENCY Long 7G-TRONIC PLUS,Diesel /,78 228 km,2019 /,Automatique,1,0,1,1,0,0,0,17 999 €
RENAULT,Espace,1.2 E-Tech full hybrid 200ch esprit Alpine,Hybride /,10 km,2023 /,Automatique,0,0,1,1,1,1,1,17 999 €
FORD,Kuga,2.5 Duratec 190ch FHEV E85 ST-Line X BVA,Hybride /,35 720 km,2022 /,Automatique,0,1,1,1,1,1,1,17 999 €
CITROEN,C5 X,Hybride rechargeable 225ch Shine ëEAT8,Hybride R /,11 585 km,2023 /,Automatique,0,0,1,1,1,1,1,17 999 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,16 858 km,2021 /,Manuelle,0,0,1,1,1,0,1,17 999 €
RENAULT,Scenic,1.6 dCi 130ch energy Intens,Diesel /,122 437 km,2017 /,Manuelle,0,1,1,1,1,1,1,17 999 €
KIA,Sportage,1.6 CRDi 115ch ISG Active 4x2,Diesel /,99 897 km,2020 /,Manuelle,1,0,1,1,1,1,1,17 999 €
BMW,X3,xDrive20dA 190ch M Sport,Diesel /,59 255 km,2021 /,Automatique,0,1,1,1,1,0,1,17 999 €
NISSAN,Qashqai,1.5 dCi 115ch N-Connecta DCT 2019 + Pack Design,Diesel /,116 685 km,2019 /,Automatique,1,0,1,1,1,1,1,17 999 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Style,Essence /,11 264 km,2023 /,Manuelle,1,1,1,1,1,0,1,17 999 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Style,Essence /,13 447 km,2022 /,Manuelle,1,1,1,1,1,0,1,17 999 €
MERCEDES,Classe A,250 e 160+102ch AMG Line 8G-DCT 8cv,Hybride R /,34 986 km,2022 /,Automatique,0,1,1,1,1,1,1,17 999 €
PEUGEOT,3008,1.2 PureTech 130ch S&S GT EAT8,Essence /,150 km,2023 /,Automatique,0,1,1,1,1,1,1,17 999 €
FORD,Kuga,2.0 TDCi 136ch DPF Titanium 4x4,Diesel /,117 137 km,2008 /,Manuelle,0,0,1,0,1,0,1,17 999 €
NISSAN,Micra,1.0 IG-T 92ch Kiiro 2021.5,Essence /,24 535 km,2022 /,Manuelle,1,0,1,1,0,0,0,17 999 €
VOLKSWAGEN,Passat Sw,2.0 TDI EVO 122ch Life Plus DSG7,Diesel /,5 000 km,2024 /,Automatique,0,1,1,1,1,1,1,17 999 €
JAGUAR,I-Pace,EV400 First Edition AWD,Electrique /,63 623 km,2018 /,Automatique,0,0,1,1,1,1,1,17 999 €
CITROEN,C3,1.5 BlueHDi 100ch S&S C-Series E6.d,Diesel /,11 310 km,2023 /,Manuelle,0,0,1,1,1,0,0,17 999 €
MERCEDES,Classe A,160 109ch AMG Line,Essence /,40 075 km,2021 /,Manuelle,0,1,1,1,1,1,1,17 999 €
VOLVO,Xc40,T5 Recharge 180 + 82ch Start DCT 7,Hybride R /,4 867 km,2023 /,Automatique,0,1,1,1,1,1,1,17 999 €
DS,Ds 4 Crossback,PureTech 130 Executive S&S,Essence /,77 479 km,2018 /,Manuelle,1,0,1,1,1,1,1,17 999 €
