mark,model,description,fuel,km,year,gearbox,isofix,led,cruise_control,bluetooth,auto_clim,rear_cam,rear_rad,price
PEUGEOT,3008,1.2 PureTech 130ch S&S Style,Essence /,25 296 km,/ 2022 /,Manuelle,0,1,1,1,1,1,1,54 299 €
DACIA,Sandero,1.0 ECO-G 100ch Stepway Expression +,Gpl /,15 520 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,54 299 €
NISSAN,X-Trail,e-Power 204ch Tekna,Hybride /,9 925 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,54 299 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure,Essence /,29 871 km,/ 2020 /,Manuelle,1,0,1,1,1,0,1,54 299 €
FORD,Focus Active,1.0 Flexifuel mHEV 125ch Active X,Essence M /,43 941 km,/ 2022 /,Manuelle,0,0,1,1,1,1,1,54 299 €
AUDI,Q2,35 TDI 150ch S line plus S tronic 7,Diesel /,13 222 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,54 299 €
DACIA,Sandero,1.0 ECO-G 100ch Confort,Gpl /,84 482 km,/ 2021 /,Manuelle,1,1,1,1,0,0,1,54 299 €
CITROEN,C3 Aircross,PureTech 110ch S&S Shine E6.d 6cv,Essence /,18 916 km,/ 2020 /,Manuelle,1,0,1,1,1,0,1,54 299 €
PEUGEOT,308,1.5 BlueHDi 130ch S&S Allure Pack EAT8,Diesel /,2 182 km,/ 2023 /,Automatique,1,1,1,0,1,1,1,54 299 €
SUZUKI,Vitara,1.4 Boosterjet Hybrid 129ch Style Allgrip,Essence M /,5 000 km,/ 2024 /,Manuelle,0,0,1,1,1,1,1,54 299 €
RENAULT,Megane,1.3 TCe 140ch FAP Business EDC -21B,Essence /,53 994 km,/ 2022 /,Automatique,1,1,1,1,1,0,1,54 299 €
RENAULT,Espace,1.2 E-Tech full hybrid 200ch esprit Alpine,Hybride /,9 000 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,54 299 €
CITROEN,C5 Aircross,Hybrid 225ch Business + e-EAT8,Hybride R /,78 238 km,/ 2020 /,Automatique,1,0,1,1,1,0,1,54 299 €
NISSAN,Juke,1.2 DIG-T 115ch Acenta,Essence /,75 091 km,/ 2015 /,Manuelle,1,1,1,1,1,0,0,54 299 €
RENAULT,Arkana,1.3 TCe mild hybrid 160ch RS Line EDC -22,Essence M /,9 500 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,54 299 €
RENAULT,Arkana,1.6 E-Tech 145ch RS Line -21B,Hybride /,21 672 km,/ 2022 /,Automatique,0,0,1,1,1,1,1,54 299 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Pack,Essence /,17 869 km,/ 2022 /,Manuelle,1,0,1,1,0,0,1,54 299 €
CITROEN,C3 Aircross,PureTech 130ch S&S Shine EAT6,Essence /,5 km,/ 2023 /,Automatique,1,1,1,1,1,0,1,54 299 €
PEUGEOT,308,1.2 PureTech 110ch E6.c S&S Style,Essence /,115 000 km,/ 2018 /,Manuelle,1,0,1,1,1,0,1,54 299 €
RENAULT,Kadjar,1.5 dCi 110ch energy Intens EDC eco²,Diesel /,124 303 km,/ 2017 /,Automatique,0,1,1,1,1,1,1,54 299 €
VOLKSWAGEN,Tiguan,2.0 TDI 150ch Carat Exclusive 4Motion,Diesel /,88 930 km,/ 2017 /,Manuelle,0,0,1,1,1,1,1,54 299 €
DACIA,Sandero,0.9 TCe 90ch Stepway Easy-R,Essence /,22 445 km,/ 2020 /,Automatique,1,0,1,1,0,0,1,13 790 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 4x2 - 20,Diesel /,65 282 km,/ 2021 /,Manuelle,1,0,1,1,1,1,1,13 790 €
PEUGEOT,Expert,XL 2.0 BlueHDi 145ch,Diesel /,10 km,/ 2023 /,Manuelle,0,0,1,1,0,0,1,13 790 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,67 405 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,13 790 €
BMW,X1,sDrive16dA 116ch Sport DKG7 Euro6d-T,Diesel /,161 957 km,/ 2019 /,Automatique,0,1,1,1,1,1,1,13 790 €
AUDI,Q2,35 TFSI 150ch S line,Essence /,7 000 km,/ 2023 /,Manuelle,0,1,1,1,1,0,1,13 790 €
PEUGEOT,308,1.5 BlueHDi 130ch S&S Active Pack EAT8,Diesel /,10 005 km,/ 2022 /,Automatique,1,1,1,0,1,0,1,13 790 €
PEUGEOT,308,PHEV 180ch Allure e-EAT8,Hybride R /,28 375 km,/ 2023 /,Automatique,1,1,1,0,1,1,1,13 790 €
TOYOTA,Rav4,2.5 Hybride 218ch Dynamic 2WD MY22,Hybride /,19 000 km,/ 2022 /,Automatique,1,1,1,1,1,1,1,13 790 €
OPEL,Astra,1.2 Turbo 130ch GS,Essence /,14 491 km,/ 2023 /,Manuelle,1,1,1,1,1,0,1,13 790 €
RENAULT,Captur,1.6 E-Tech Plug-in 160ch Initiale Paris,Hybride R /,71 611 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,13 790 €
PEUGEOT,208,e-208 136ch GT Pack,Electrique /,13 000 km,/ 2022 /,Automatique,0,0,1,1,1,1,1,13 790 €
VOLKSWAGEN,T-Roc,1.0 TSI 115ch Lounge Euro6d-T,Essence /,75 853 km,/ 2019 /,Manuelle,0,0,0,0,0,0,0,13 790 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,31 700 km,/ 2022 /,Manuelle,0,0,1,1,1,0,1,13 790 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,7 586 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,13 790 €
PEUGEOT,308,1.5 BlueHDi 100ch S&S Premium Pack,Diesel /,87 903 km,/ 2019 /,Manuelle,0,0,1,1,1,0,1,13 790 €
RENAULT,Megane Estate,1.3 TCe 160ch FAP RS Line EDC,Essence /,44 260 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,13 790 €
MERCEDES,Glc Coupe,300 de 197+136ch AMG Line 4Matic 9G-Tronic,Hybride R /,9 900 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,13 790 €
DACIA,Duster,1.0 ECO-G 100ch Journey 4x2,Gpl /,8 926 km,/ 2023 /,Manuelle,1,0,1,1,1,1,1,13 790 €
FIAT,500c,1.0 70ch BSG S&S Lounge,Essence M /,27 401 km,/ 2021 /,Manuelle,1,0,1,1,0,0,1,13 790 €
CITROEN,C4 Cactus,PureTech 82 Shine,Essence /,123 704 km,/ 2017 /,Manuelle,1,0,1,1,0,1,1,13 790 €
AUDI,Q4 E-Tron,50 e-tron 299ch quattro S line,Electrique /,7 000 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,13 790 €
KIA,Picanto,1.2 DPi 84ch GT Line,Essence /,22 486 km,/ 2022 /,Manuelle,1,0,1,1,0,1,0,13 790 €
SEAT,Arona,1.0 EcoTSI 115ch Start/Stop Xcellence,Essence /,89 949 km,/ 2018 /,Manuelle,1,0,1,1,1,0,1,13 790 €
DACIA,Duster,1.3 TCe 130ch FAP Journey 4x2,Essence /,8 306 km,/ 2023 /,Manuelle,1,0,1,1,1,1,1,13 790 €
VOLVO,Xc40,D4 AdBlue AWD 190ch R-Design Geartronic 8,Diesel /,78 526 km,/ 2018 /,Automatique,0,1,1,1,1,0,1,13 790 €
CITROEN,C3,1.2 PureTech 83ch S&S Feel Pack,Essence /,3 km,/ 2022 /,Manuelle,0,0,1,1,1,0,0,13 790 €
MERCEDES,Classe C,200 d 163ch AMG Line,Diesel M /,34 068 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,13 790 €
VOLKSWAGEN,Touareg,3.0 TSI eHybrid 462ch R 4Motion BVA8,Hybride R /,7 000 km,/ 2023 /,Automatique,0,0,1,0,1,1,1,13 790 €
RENAULT,Espace,1.2 E-Tech full hybrid 200ch esprit Alpine,Hybride /,100 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,13 790 €
DACIA,Sandero,1.0 SCe 75ch Lauréate 4cv,Essence /,40 073 km,/ 2018 /,Manuelle,1,0,0,1,0,0,0,9 299 €
MERCEDES,Classe B,250 e 160+102ch AMG Line Edition 8G-DCT,Hybride R /,8 500 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,9 299 €
RENAULT,Twingo,E-Tech Electric Techno R80 Achat Intégral,Electrique /,10 km,/ 2024 /,Automatique,1,0,1,1,1,1,1,9 299 €
PEUGEOT,308,1.2 PureTech 130ch E6.c S&S GT Line 108g,Essence /,84 383 km,/ 2019 /,Manuelle,0,1,1,1,1,0,1,9 299 €
DS,Ds 3 Crossback,PureTech 130ch Performance Line + Automatique 7cv,Essence /,19 955 km,/ 2021 /,Automatique,1,0,1,1,1,0,1,9 299 €
PEUGEOT,508,BlueHDi 130ch S&S Active Business EAT8,Diesel /,148 100 km,/ 2019 /,Automatique,1,0,1,0,1,0,0,9 299 €
PEUGEOT,208,1.5 BlueHDi 100ch S&S Allure,Diesel /,64 706 km,/ 2020 /,Manuelle,1,0,1,1,1,0,1,9 299 €
VOLKSWAGEN,T-Roc,1.5 TSI EVO 150ch Style Exclusive DSG7,Essence /,6 990 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,9 299 €
RENAULT,Arkana,1.3 TCe 140ch FAP RS Line EDC -21B,Essence M /,31 692 km,/ 2022 /,Automatique,0,0,1,1,1,1,1,9 299 €
RENAULT,Trafic,L1H1 1000 2.0 dCi 120ch Grand Confort E6,Diesel /,61 919 km,/ 2020 /,Manuelle,0,0,1,1,0,0,0,9 299 €
VOLKSWAGEN,Golf,2.0 TSI 270ch R 4Motion 5p,Essence /,135 201 km,/ 2012 /,Manuelle,1,0,1,0,1,0,1,9 299 €
RENAULT,Captur,1.3 TCe 150ch FAP Intens,Essence /,19 644 km,/ 2019 /,Manuelle,1,1,1,1,1,0,1,9 299 €
NISSAN,Qashqai,1.3 DIG-T 140ch Tekna 2019 Euro6-EVAP,Essence /,40 555 km,/ 2019 /,Manuelle,0,1,1,1,1,1,1,9 299 €
TOYOTA,Proace City Verso,Medium 1.5 130 D-4D BVA Dynamic RC23,Diesel /,9 845 km,/ 2023 /,Automatique,1,0,1,1,0,0,0,9 299 €
MERCEDES,Classe S,580 e 510ch AMG Line 9G-Tronic,Hybride R /,100 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,9 299 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,16 920 km,/ 2021 /,Manuelle,0,0,1,1,1,0,1,9 299 €
NISSAN,Qashqai,Qashqai e-POWER 190ch - 2WD TEKNA Pack Design + Pack Hiver + Bi-ton + RS,Hybride /,15 999 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,9 299 €
DACIA,Sandero,1.0 TCe 90ch Stepway Confort -22,Essence /,16 846 km,/ 2021 /,Manuelle,1,1,1,1,0,0,1,9 299 €
MERCEDES,Classe A,180d 116ch Style Line,Diesel /,30 588 km,/ 2021 /,Manuelle,1,1,1,1,1,1,0,9 299 €
CITROEN,C4,PureTech 130ch S&S Feel Pack,Essence /,37 149 km,/ 2021 /,Manuelle,0,0,1,1,1,1,1,9 299 €
MERCEDES,Sprinter,314 CDI 39S 3T5 Traction,Diesel /,107 285 km,/ 2019 /,Manuelle,0,0,1,1,0,0,0,9 299 €
KIA,Rio,1.2 DPi 84ch Motion,Essence /,24 315 km,/ 2022 /,Manuelle,1,0,0,1,0,0,0,9 299 €
PEUGEOT,208,e-208 136ch Allure Pack,Electrique /,3 973 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,9 299 €
PEUGEOT,208,1.2 PureTech 100ch S&S GT Line EAT8,Essence /,29 311 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,9 299 €
RENAULT,Clio,1.6 E-Tech 140ch Limited -21,Hybride /,59 068 km,/ 2021 /,Automatique,1,1,1,1,0,0,1,9 299 €
PEUGEOT,2008,1.2 PureTech 110ch Style S&S,Essence /,85 114 km,/ 2017 /,Manuelle,1,1,1,0,0,0,0,9 299 €
KIA,E-Niro,Motion 204ch,Electrique /,43 180 km,/ 2021 /,Automatique,1,0,1,1,1,1,0,9 299 €
DS,Ds 3,PureTech 110ch Performance Line Automatique,Essence /,93 408 km,/ 2019 /,Automatique,1,0,0,0,1,1,0,9 299 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,33 839 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,9 299 €
VOLKSWAGEN,Tiguan,2.0 TDI 150ch Carat DSG7,Diesel /,71 500 km,/ 2018 /,Automatique,0,0,1,1,1,1,1,9 299 €
OPEL,Crossland X,1.2 Turbo 110ch ECOTEC Innovation,Essence /,65 645 km,/ 2018 /,Manuelle,1,0,1,1,1,0,1,12 999 €
CITROEN,C3 Aircross,PureTech 110ch S&S Shine EAT6 E6.d-TEMP,Essence /,77 998 km,/ 2018 /,Automatique,1,0,1,1,1,0,1,12 999 €
MERCEDES,Classe A,180 136ch Progressive Line 7G-DCT,Essence /,49 500 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,12 999 €
RENAULT,Arkana,1.3 TCe 140ch FAP Business EDC,Essence M /,21 611 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,12 999 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,27 200 km,/ 2022 /,Manuelle,0,0,1,1,1,0,1,12 999 €
RENAULT,Captur,1.3 TCe mild hybrid 140ch Techno,Essence M /,5 296 km,/ 2023 /,Manuelle,0,0,1,1,1,1,1,12 999 €
RENAULT,Captur,1.0 TCe 100ch Zen GPL - 21,Gpl /,43 813 km,/ 2021 /,Manuelle,1,1,1,1,0,0,0,12 999 €
RENAULT,Zoe,Life charge normale R110 4cv,Electrique /,37 842 km,/ 2020 /,Automatique,1,1,1,1,0,0,0,12 999 €
VOLKSWAGEN,Golf,1.0 TSI OPF 110ch Active,Essence /,46 244 km,/ 2022 /,Manuelle,0,1,1,1,1,1,1,12 999 €
TOYOTA,Rav4,Hybride 222ch Black Edition AWD-i MY21,Hybride /,40 346 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,12 999 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 108g 4x2 - 19,Diesel /,52 070 km,/ 2019 /,Manuelle,1,0,1,1,1,1,1,12 999 €
MERCEDES,Classe C Break,63 AMG S 680ch E Performance 4Matic+,Hybride R /,12 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,12 999 €
MERCEDES,Classe C Coupe,200 184ch AMG Line 9G Tronic,Essence M /,13 746 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,12 999 €
DACIA,Sandero,1.0 TCe 90ch Stepway Expression,Essence /,11 708 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,12 999 €
RENAULT,Captur,1.3 TCe 130ch FAP Intens EDC,Essence /,37 500 km,/ 2021 /,Automatique,1,1,1,1,1,0,1,12 999 €
RENAULT,Captur,1.0 TCe 90ch Business -21,Essence /,31 004 km,/ 2022 /,Manuelle,1,1,1,1,0,1,1,12 999 €
NISSAN,Leaf,150ch 40kWh Tekna,Electrique /,62 810 km,/ 2019 /,Automatique,0,1,1,1,1,1,1,12 999 €
MERCEDES,Classe C Coupe,200 184ch AMG Line 9G Tronic,Essence M /,100 km,/ 2024 /,Automatique,0,1,1,1,1,1,1,12 999 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure,Essence /,16 930 km,/ 2019 /,Manuelle,1,0,1,1,1,0,1,12 999 €
BMW,Serie 4 Gran Coupe,420dA xDrive 190ch M Sport,Diesel M /,10 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,12 999 €
RENAULT,Twingo,Electric Zen R80 Achat Intégral,Electrique /,39 724 km,/ 2020 /,Automatique,1,0,0,1,1,0,0,12 999 €
VOLKSWAGEN,Tiguan,1.4 eHybrid 245ch R-Line DSG6,Hybride R /,5 000 km,/ 2024 /,Automatique,0,1,1,1,1,1,1,12 999 €
AUDI,Tt,40 TFSI 197ch S line Stronic 7,Essence /,9 685 km,/ 2022 /,Automatique,1,0,1,1,1,0,1,12 999 €
RENAULT,Captur,1.3 TCe mild hybrid 140ch Techno Fast Track,Essence M /,3 154 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,12 999 €
PEUGEOT,208,1.2 PureTech 75ch S&S Active Business,Essence /,17 248 km,/ 2021 /,Manuelle,1,0,1,1,0,0,1,12 999 €
NISSAN,Qashqai,1.5 dCi 115ch N-Connecta 2019 Euro6-EVAP,Diesel /,66 654 km,/ 2020 /,Manuelle,1,0,1,1,1,1,1,12 999 €
VOLVO,Xc90,T8 AWD 303 + 87ch Inscription Luxe Geartronic,Hybride R /,82 326 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,12 999 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure,Essence /,37 381 km,/ 2020 /,Manuelle,1,0,1,1,1,0,1,12 999 €
RENAULT,Zoe,Edition One R110 MY18,Electrique /,53 989 km,/ 2018 /,Automatique,1,0,1,1,1,1,0,12 999 €
DACIA,Sandero,1.0 TCe 90ch Stepway Essentiel -22,Essence /,3 154 km,/ 2023 /,Manuelle,1,1,1,1,0,0,0,12 999 €
HYUNDAI,Ioniq,Electric 120ch Creative,Electrique /,89 701 km,/ 2019 /,Automatique,1,0,1,1,1,1,1,15 799 €
PEUGEOT,2008,1.2 PureTech 82ch Style,Essence /,55 379 km,/ 2018 /,Manuelle,1,1,1,0,0,0,0,15 799 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Pack 118g,Essence /,5 712 km,/ 2022 /,Manuelle,1,0,1,1,0,0,1,15 799 €
CITROEN,C4 Spacetourer,PureTech 130ch S&S Feel E6.d-TEMP,Essence /,79 969 km,/ 2018 /,Manuelle,1,0,1,1,1,0,1,15 799 €
RENAULT,Captur,1.5 Blue dCi 115ch Initiale Paris EDC,Diesel /,84 708 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,15 799 €
PEUGEOT,3008,HYBRID 225ch Allure Pack e-EAT8,Hybride /,30 304 km,/ 2020 /,Automatique,0,1,1,1,1,1,1,15 799 €
FORD,Puma,1.0 EcoBoost 155ch S&S mHEV ST-Line X Powershift,Essence M /,2 999 km,/ 2024 /,Automatique,0,0,0,0,0,0,0,15 799 €
VOLKSWAGEN,Polo,1.0 TSI 95ch Life DSG7,Essence /,5 000 km,/ 2023 /,Automatique,1,1,1,1,0,0,1,15 799 €
RENAULT,Master,F3500 L2H2 2.3 Blue dCi 135ch Grand Confort Euro6E,Diesel /,10 km,/ 2023 /,Manuelle,0,0,1,0,0,0,1,15 799 €
CITROEN,C4,Moteur électrique 136ch (100 kW) Feel Pack Automatique,Electrique /,13 000 km,/ 2023 /,Automatique,1,1,1,1,1,1,1,15 799 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style,Essence /,6 383 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,15 799 €
TOYOTA,Proace City Verso,Medium Electric 50kWh Executive,Electrique /,9 000 km,/ 2022 /,Automatique,1,0,1,1,1,1,1,15 799 €
RENAULT,Clio,1.5 Blue dCi 115ch Intens,Diesel /,72 727 km,/ 2019 /,Manuelle,1,1,1,1,1,0,1,15 799 €
CITROEN,C3 Aircross,PureTech 110ch S&S Shine EAT6 E6.d-TEMP,Essence /,103 102 km,/ 2018 /,Automatique,1,0,1,1,1,0,1,15 799 €
JEEP,Renegade,1.6 MultiJet 120ch Quiksilver,Diesel /,46 847 km,/ 2020 /,Manuelle,1,0,1,1,1,0,1,15 799 €
PORSCHE,Cayman,3.8 385ch GT4,Essence /,27 403 km,/ 2016 /,Manuelle,0,1,1,0,1,0,0,15 799 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style EAT8,Essence /,20 932 km,/ 2023 /,Automatique,1,1,1,1,0,0,1,15 799 €
CITROEN,C4 Cactus,PureTech 110 Rip Curl S&S,Essence /,85 000 km,/ 2017 /,Manuelle,1,0,1,1,0,0,1,15 799 €
MERCEDES,Eqa,250 190ch Progressive Line,Electrique /,62 938 km,/ 2021 /,Automatique,1,1,0,1,1,1,1,15 799 €
RENAULT,Zoe,Edition One charge normale R135,Electrique /,34 012 km,/ 2020 /,Automatique,0,1,1,1,1,1,0,15 799 €
PEUGEOT,308,PHEV 180ch GT e-EAT8,Hybride R /,250 km,/ 2023 /,Automatique,1,1,1,0,1,1,1,15 799 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active EAT8,Essence /,52 363 km,/ 2020 /,Automatique,1,0,1,1,0,0,0,15 799 €
BMW,Serie 2 Gran Coupe,220dA 190ch M Sport,Diesel /,100 km,/ 2024 /,Automatique,0,0,1,1,1,1,1,15 799 €
PEUGEOT,2008,1.2 PureTech 82ch Active,Essence /,77 864 km,/ 2016 /,Manuelle,1,1,1,0,0,0,0,15 799 €
RENAULT,Clio,1.0 TCe 90ch Intens -21N,Essence /,30 752 km,/ 2022 /,Manuelle,1,1,1,1,1,0,1,15 799 €
FIAT,500,1.2 8v 69ch Lounge,Essence /,60 600 km,/ 2015 /,Manuelle,1,0,0,1,0,0,0,15 799 €
OPEL,Corsa,Corsa-e 136ch Edition,Electrique /,34 837 km,/ 2020 /,Automatique,1,1,1,1,1,0,0,15 799 €
RENAULT,Arkana,1.6 E-Tech 145ch Intens -21B,Hybride /,8 190 km,/ 2022 /,Automatique,0,0,1,1,1,1,1,15 799 €
RENAULT,Kangoo,1.5 Blue dCi 115ch Techno EDC,Diesel /,2 227 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,15 799 €
MERCEDES,Gle Coupe,350 de 194+136ch AMG Line 4Matic 9G-Tronic,Hybride R /,86 981 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,15 799 €
PEUGEOT,308 Sw,1.6 BlueHDi 120ch GT Line S&S EAT6,Diesel /,69 341 km,/ 2016 /,Automatique,1,1,1,0,1,1,0,14 975 €
MERCEDES,Classe A,180 d 116ch AMG Line 8G-DCT,Diesel /,13 065 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,14 975 €
CITROEN,C3,1.2 PureTech 83ch S&S Feel 122-123g,Essence /,42 775 km,/ 2020 /,Manuelle,0,0,1,1,0,0,0,14 975 €
MERCEDES,Sprinter,312 eSprinter 39 3T5 3 batteries,Electrique /,5 000 km,/ 2022 /,Automatique,0,0,0,1,0,1,0,14 975 €
MINI,Clubman,Cooper D 150ch Kensington,Diesel /,86 925 km,/ 2019 /,Manuelle,0,0,1,1,1,1,1,14 975 €
DACIA,Sandero,1.0 TCe 90ch Stepway Expression,Essence /,9 240 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,14 975 €
BMW,Serie 4 Coupe,430dA xDrive 286ch M Sport,Diesel M /,13 366 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,14 975 €
BMW,Serie 4 Coupe,420dA xDrive 190ch M Sport,Diesel /,63 213 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,14 975 €
PEUGEOT,208,1.2 PureTech 110ch Tech Edition S&S 5p,Essence /,46 850 km,/ 2019 /,Manuelle,1,0,1,0,1,1,1,14 975 €
TOYOTA,Yaris,116h Design 5p,Hybride /,17 483 km,/ 2020 /,Automatique,1,1,1,1,1,1,0,14 975 €
MERCEDES,Gla,200 Fascination 7G-DCT,Essence /,106 585 km,/ 2018 /,Automatique,0,1,1,1,1,1,1,14 975 €
PEUGEOT,208,e-208 136ch Style,Electrique /,46 861 km,/ 2021 /,Automatique,1,1,1,1,1,0,1,14 975 €
DS,Ds 3 Crossback,PureTech 155ch Grand Chic Automatique 114g,Essence /,70 940 km,/ 2019 /,Automatique,0,0,1,1,1,1,1,14 975 €
PEUGEOT,2008,1.2 PureTech 130ch E6.c GT Line S&S,Essence /,46 600 km,/ 2019 /,Manuelle,1,1,1,0,1,0,1,14 975 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 108g 4x2 - 19,Diesel /,123 377 km,/ 2019 /,Manuelle,1,0,1,1,1,1,1,14 975 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,15 441 km,/ 2023 /,Manuelle,0,0,1,1,1,0,1,14 975 €
OPEL,Corsa,1.2 Turbo 100ch Elegance Business BVA,Essence /,30 157 km,/ 2021 /,Automatique,1,1,1,1,0,0,1,14 975 €
BMW,X2,sDrive18iA 136ch M Sport X DKG7,Essence /,44 100 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,14 975 €
DACIA,Sandero,1.0 ECO-G 100ch Stepway Confort,Gpl /,32 906 km,/ 2021 /,Manuelle,1,1,1,1,1,0,1,14 975 €
PEUGEOT,208,e-208 136ch Style,Electrique /,14 031 km,/ 2022 /,Automatique,1,1,1,1,1,0,1,14 975 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 4x2,Diesel /,52 177 km,/ 2021 /,Manuelle,1,0,1,1,1,1,1,14 975 €
RENAULT,Captur,1.0 TCe 90ch Techno,Essence /,17 500 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,14 975 €
RENAULT,Clio,1.5 dCi 75ch energy Zen 5p,Diesel /,57 352 km,/ 2017 /,Manuelle,1,0,1,1,0,0,0,14 975 €
SMART,Fortwo Cabriolet,EQ 82ch prime,Electrique /,100 km,/ 2024 /,Automatique,0,0,1,1,1,1,1,14 975 €
DACIA,Sandero,1.0 ECO-G 100ch Stepway Expression,Gpl /,8 283 km,/ 2023 /,Manuelle,1,1,1,1,1,0,1,14 975 €
CITROEN,C4,PureTech 100ch S&S Live,Essence /,24 268 km,/ 2022 /,Manuelle,1,0,1,1,0,0,0,14 975 €
PEUGEOT,2008,1.5 BlueHDi 130ch S&S Allure EAT8,Diesel /,60 778 km,/ 2020 /,Automatique,1,1,1,1,1,0,0,14 975 €
PEUGEOT,3008,HYBRID 225ch GT e-EAT8,Hybride /,37 271 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,14 975 €
BMW,X3,xDrive30eA 292ch Luxury 10cv,Hybride R /,113 694 km,/ 2021 /,Automatique,0,1,1,1,1,0,1,14 975 €
MERCEDES,Glc Coupe,400 e 252+136ch AMG Line 4Matic 9G-Tronic,Hybride R /,7 500 km,/ 2024 /,Automatique,0,1,1,1,1,1,1,14 975 €
PEUGEOT,208,e-208 136ch Style,Electrique /,17 041 km,/ 2022 /,Automatique,1,1,1,1,1,0,1,25 499 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,14 200 km,/ 2021 /,Manuelle,0,0,1,1,1,0,1,25 499 €
PEUGEOT,Expert,M 100 kW Batterie 75 kWh Pack Asphalt,Electrique /,9 000 km,/ 2023 /,Automatique,0,0,1,1,0,1,1,25 499 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,10 080 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,25 499 €
TOYOTA,Aygo,1.0 VVT-i 72ch x-play 5p,Essence /,15 980 km,/ 2020 /,Manuelle,1,0,0,1,0,1,0,25 499 €
VOLKSWAGEN,Arteon,1.4 TSI eHybrid OPF 218ch R-Line DSG6,Hybride R /,17 604 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,25 499 €
PEUGEOT,3008,1.2 PureTech 130ch S&S Allure,Essence /,57 113 km,/ 2020 /,Manuelle,1,0,1,1,1,0,1,25 499 €
DS,Ds 3 Crossback,BlueHDi 130ch Grand Chic Automatique 126g,Diesel /,48 671 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,25 499 €
SKODA,Superb Combi,2.0 TDI 200ch SCR Sportline DSG7,Diesel /,7 000 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,25 499 €
RENAULT,Clio,1.5 Blue dCi 115ch Intens 6cv,Diesel /,38 548 km,/ 2020 /,Manuelle,1,1,1,1,1,0,1,25 499 €
